age,стоимость_акций,contact,day,month,duration,campaign,previous,poutcome
32,249,unknown,2,jun,258,1,0,unknown
36,0,cellular,29,aug,85,6,0,unknown
26,128,unknown,4,jul,355,1,0,unknown
37,196,unknown,5,jun,66,3,0,unknown
34,351,cellular,18,jul,467,1,0,unknown
26,5533,cellular,7,may,582,2,4,failure
32,38,cellular,15,may,744,1,0,unknown
30,35,cellular,30,jul,185,4,0,unknown
27,235,cellular,12,may,13,5,0,unknown
42,30,cellular,4,feb,98,1,3,failure
33,92,unknown,9,may,127,1,0,unknown
37,67,unknown,3,jun,45,2,0,unknown
45,4022,cellular,29,jan,244,3,0,unknown
36,3057,unknown,16,jun,2769,4,0,unknown
39,0,cellular,12,may,561,4,3,failure
33,349,cellular,22,aug,182,1,0,unknown
47,2322,cellular,22,aug,618,1,0,unknown
49,167,unknown,6,may,198,3,0,unknown
46,558,cellular,19,aug,126,6,0,unknown
31,-230,cellular,16,jul,715,1,0,unknown
43,4094,cellular,21,nov,63,1,0,unknown
30,239,unknown,21,may,412,1,0,unknown
43,497,cellular,13,may,66,1,22,failure
42,179,cellular,17,nov,96,1,0,unknown
30,305,cellular,30,apr,633,1,2,success
33,-67,unknown,5,may,364,1,0,unknown
41,4539,unknown,30,may,298,3,0,unknown
29,770,cellular,17,apr,341,1,0,unknown
38,-673,unknown,26,may,364,1,0,unknown
29,858,cellular,12,jun,234,7,1,failure
80,0,cellular,23,feb,639,1,1,failure
38,5244,cellular,8,aug,310,4,0,unknown
36,117,unknown,2,jun,123,4,0,unknown
38,846,cellular,2,jun,253,1,0,unknown
44,0,cellular,11,jul,96,2,0,unknown
31,1331,cellular,30,apr,297,1,3,success
31,31,unknown,26,may,501,2,0,unknown
57,179,cellular,15,may,67,1,2,failure
37,543,unknown,21,may,281,1,0,unknown
50,253,cellular,5,may,475,2,0,unknown
60,50188,cellular,6,oct,205,1,0,unknown
51,5108,cellular,8,oct,272,1,8,other
48,1738,cellular,15,apr,349,1,0,unknown
42,-97,cellular,3,feb,216,4,5,failure
36,199,cellular,9,jul,183,1,0,unknown
43,489,cellular,8,may,130,1,2,other
31,355,unknown,4,jun,61,6,0,unknown
49,-97,unknown,6,jun,92,2,0,unknown
35,473,cellular,5,aug,37,2,0,unknown
44,6649,cellular,19,nov,354,2,0,unknown
34,263,cellular,4,may,203,1,8,other
46,781,unknown,13,may,152,1,0,unknown
49,1032,unknown,2,jun,41,5,0,unknown
32,119,cellular,4,may,20,5,0,unknown
35,434,cellular,11,may,277,1,2,success
51,2967,unknown,17,jun,83,2,0,unknown
57,-331,unknown,6,may,531,1,0,unknown
59,1585,telephone,28,aug,91,5,0,unknown
40,4384,unknown,5,may,315,1,0,unknown
49,588,cellular,28,aug,70,9,0,unknown
51,3180,cellular,9,jul,384,1,0,unknown
35,0,unknown,4,jul,105,3,0,unknown
29,-76,unknown,27,may,305,2,0,unknown
32,152,cellular,25,may,158,2,0,unknown
37,1040,cellular,13,may,199,1,2,failure
49,-384,unknown,27,may,25,1,0,unknown
45,473,unknown,27,may,147,1,0,unknown
34,475,cellular,29,jul,538,8,0,unknown
53,0,cellular,22,aug,77,9,0,unknown
42,149,cellular,20,aug,94,2,0,unknown
43,3285,unknown,13,may,1721,2,0,unknown
52,424,cellular,19,nov,143,1,3,failure
34,79,cellular,20,nov,104,1,0,unknown
34,674,cellular,7,aug,587,2,0,unknown
27,0,cellular,22,jul,1608,13,0,unknown
43,58,cellular,9,feb,48,4,0,unknown
41,532,cellular,9,jul,74,1,0,unknown
72,4130,cellular,12,nov,427,1,0,unknown
35,422,cellular,14,may,73,1,0,unknown
41,437,unknown,3,jun,14,21,0,unknown
36,-308,cellular,12,may,725,1,0,unknown
51,30,cellular,14,jul,333,2,0,unknown
37,137,cellular,13,aug,244,6,0,unknown
42,-247,telephone,21,oct,519,1,1,other
26,321,cellular,22,jul,242,7,0,unknown
23,250,cellular,18,may,222,1,0,unknown
50,-470,cellular,19,nov,130,2,1,failure
37,140,cellular,7,may,490,1,0,unknown
35,2793,cellular,20,nov,258,2,0,unknown
37,410,cellular,29,jan,337,2,0,unknown
79,2628,telephone,8,jul,220,7,2,failure
39,116,cellular,24,aug,79,2,2,success
47,0,telephone,9,jul,250,1,0,unknown
44,878,cellular,2,jun,130,1,0,unknown
36,2944,cellular,18,aug,882,8,0,unknown
33,3975,cellular,17,apr,515,1,1,other
42,96,cellular,5,may,238,3,2,failure
35,2288,telephone,28,may,32,2,0,unknown
31,472,unknown,13,may,907,2,0,unknown
58,65,unknown,27,jun,162,1,0,unknown
46,0,unknown,7,may,70,2,0,unknown
41,400,unknown,4,jun,99,6,0,unknown
58,7495,unknown,13,may,325,1,0,unknown
33,137,cellular,18,jul,305,12,0,unknown
31,24,cellular,19,nov,631,1,0,unknown
55,3450,cellular,10,feb,169,1,1,failure
38,311,cellular,28,may,61,2,0,unknown
55,139,cellular,22,aug,256,2,0,unknown
47,0,unknown,11,jun,58,3,0,unknown
51,492,unknown,20,may,142,3,0,unknown
46,334,telephone,4,may,36,6,2,other
61,997,cellular,10,mar,106,1,0,unknown
47,440,cellular,21,aug,71,4,0,unknown
34,47,cellular,25,aug,132,6,0,unknown
34,1298,unknown,20,may,120,1,0,unknown
41,3355,cellular,14,oct,181,2,1,failure
36,-11,unknown,5,jun,152,2,0,unknown
26,396,unknown,28,may,302,1,0,unknown
35,8,cellular,23,apr,93,3,0,unknown
36,1409,unknown,17,jun,235,2,0,unknown
26,170,cellular,15,jun,129,1,0,unknown
58,2769,cellular,11,jul,94,2,0,unknown
50,2320,cellular,7,apr,310,1,0,unknown
61,76,cellular,15,jul,195,7,0,unknown
28,2034,unknown,21,may,196,1,0,unknown
49,3018,unknown,15,may,93,1,0,unknown
74,921,telephone,17,apr,394,2,0,unknown
53,483,cellular,3,feb,288,3,0,unknown
46,390,cellular,31,jul,208,2,0,unknown
47,0,cellular,27,oct,508,1,0,unknown
42,92,cellular,30,jul,86,2,0,unknown
56,22196,cellular,21,nov,189,1,0,unknown
42,2,unknown,29,may,249,2,0,unknown
49,249,cellular,21,nov,450,1,0,unknown
43,3274,cellular,22,may,680,1,1,failure
39,5731,unknown,20,may,175,2,0,unknown
66,206,cellular,9,feb,479,1,0,unknown
30,2325,cellular,5,apr,270,3,4,other
38,0,cellular,24,jul,164,1,0,unknown
31,1664,cellular,20,apr,158,1,1,success
32,3333,cellular,8,aug,50,4,0,unknown
48,7020,cellular,6,aug,80,2,0,unknown
34,37,cellular,6,feb,45,1,0,unknown
28,28,cellular,29,jan,220,2,0,unknown
40,1670,unknown,18,jun,161,2,0,unknown
36,134,unknown,20,may,98,1,0,unknown
52,603,unknown,9,jun,79,1,0,unknown
46,276,unknown,6,may,157,2,0,unknown
25,2157,cellular,21,jul,339,1,0,unknown
52,161,unknown,13,may,274,2,0,unknown
40,3658,unknown,14,may,977,1,0,unknown
26,-402,unknown,12,may,127,2,0,unknown
26,3342,unknown,4,jun,329,4,0,unknown
35,1732,telephone,21,nov,1441,3,0,unknown
40,263,unknown,6,may,231,1,0,unknown
31,623,cellular,13,may,96,2,5,failure
32,3540,cellular,18,may,213,1,1,failure
33,95,cellular,30,apr,335,1,0,unknown
53,765,cellular,14,may,959,3,7,other
46,-824,cellular,7,aug,429,3,0,unknown
28,5549,cellular,28,jul,383,6,0,unknown
31,191,unknown,2,jun,40,1,0,unknown
44,420,unknown,7,may,110,2,0,unknown
35,0,unknown,7,may,326,1,0,unknown
50,2706,unknown,28,may,179,3,0,unknown
32,4,cellular,25,aug,132,8,0,unknown
51,423,cellular,16,oct,95,1,0,unknown
51,-892,cellular,14,aug,248,2,0,unknown
31,-120,cellular,3,feb,100,3,2,failure
41,-365,unknown,28,may,226,10,0,unknown
57,27069,unknown,20,jun,174,3,0,unknown
34,8038,cellular,20,apr,29,3,1,failure
47,-938,unknown,28,may,176,2,0,unknown
47,1139,cellular,11,jul,106,2,0,unknown
36,189,cellular,19,nov,136,1,1,failure
29,19,cellular,5,feb,110,2,2,success
39,3663,cellular,11,aug,230,3,0,unknown
53,0,unknown,12,may,140,7,0,unknown
47,-614,unknown,26,may,118,2,0,unknown
51,2323,cellular,18,aug,151,10,0,unknown
48,425,telephone,9,jul,693,2,0,unknown
32,5122,cellular,13,aug,31,1,0,unknown
36,608,cellular,26,aug,125,2,0,unknown
50,341,cellular,20,apr,670,4,2,success
39,607,cellular,12,may,454,2,3,failure
31,1495,unknown,23,may,159,3,0,unknown
49,381,cellular,5,aug,504,2,0,unknown
33,385,telephone,27,aug,29,28,0,unknown
26,1274,cellular,1,jun,190,1,1,failure
27,362,unknown,14,may,332,2,0,unknown
51,377,telephone,3,feb,143,4,1,failure
26,802,cellular,30,jan,77,1,2,other
45,194,cellular,31,jul,517,4,0,unknown
54,-315,cellular,10,jul,2029,1,0,unknown
49,1843,cellular,25,may,269,1,0,unknown
47,-9,cellular,14,aug,457,2,0,unknown
42,83,cellular,7,aug,184,1,0,unknown
50,433,cellular,18,may,47,4,0,unknown
37,-107,unknown,28,may,158,2,0,unknown
54,4503,telephone,21,nov,168,3,0,unknown
40,51,cellular,11,may,50,1,0,unknown
50,961,cellular,14,aug,757,4,0,unknown
57,49,cellular,25,aug,93,4,0,unknown
33,3470,cellular,11,aug,285,2,0,unknown
49,-147,cellular,20,apr,390,1,0,unknown
35,0,cellular,18,may,146,2,0,unknown
28,0,unknown,28,may,386,1,0,unknown
58,172,cellular,19,aug,145,7,0,unknown
31,-407,cellular,7,jul,230,1,0,unknown
36,649,cellular,16,jul,237,2,1,failure
49,1040,cellular,8,jul,474,2,0,unknown
30,142,unknown,20,may,350,4,0,unknown
29,209,cellular,28,jul,487,7,0,unknown
50,3304,unknown,5,jun,1009,2,0,unknown
26,294,cellular,5,mar,87,1,2,success
27,4848,telephone,23,jul,82,3,0,unknown
32,1670,cellular,18,may,183,1,0,unknown
62,367,telephone,2,mar,139,5,0,unknown
34,13683,unknown,3,jun,115,3,0,unknown
25,1420,cellular,8,apr,124,2,0,unknown
34,340,unknown,3,jun,633,28,0,unknown
44,1679,telephone,20,oct,718,1,0,unknown
38,1198,cellular,2,feb,63,1,0,unknown
57,169,cellular,14,aug,180,1,2,failure
36,506,cellular,25,aug,47,1,1,failure
41,1249,cellular,9,jul,391,1,0,unknown
36,678,unknown,4,jul,85,3,0,unknown
27,212,cellular,15,may,373,1,0,unknown
37,23,cellular,20,aug,289,2,0,unknown
47,4402,telephone,10,dec,805,1,1,other
31,459,cellular,7,may,623,1,1,success
39,4722,unknown,17,jun,483,1,0,unknown
35,1555,unknown,9,may,26,2,0,unknown
40,61,unknown,7,may,112,3,0,unknown
38,0,cellular,17,nov,213,2,0,unknown
31,3706,cellular,20,nov,129,1,0,unknown
36,1177,cellular,15,apr,330,1,4,success
53,2096,unknown,9,jun,104,1,0,unknown
59,748,unknown,29,may,184,1,0,unknown
29,3357,cellular,21,jul,120,3,0,unknown
30,3809,unknown,3,jun,159,4,0,unknown
52,395,unknown,15,may,391,3,0,unknown
55,1011,cellular,12,aug,112,2,0,unknown
56,420,unknown,9,may,76,1,0,unknown
32,76,unknown,21,may,189,2,0,unknown
24,0,unknown,28,may,94,1,0,unknown
51,844,unknown,29,may,184,3,0,unknown
36,1318,cellular,7,aug,100,2,0,unknown
36,167,cellular,28,jan,57,1,0,unknown
42,2187,cellular,17,nov,525,3,0,unknown
49,14440,cellular,21,nov,60,1,0,unknown
48,2294,unknown,26,may,251,11,0,unknown
36,80,unknown,30,may,251,3,0,unknown
48,2537,cellular,26,aug,219,6,0,unknown
30,569,cellular,27,aug,976,12,0,unknown
27,0,cellular,8,jul,46,1,0,unknown
38,0,cellular,18,nov,185,3,0,unknown
36,12,cellular,12,aug,587,2,0,unknown
45,49,cellular,29,jul,65,2,0,unknown
44,460,unknown,17,jun,491,1,0,unknown
42,613,cellular,11,may,432,2,0,unknown
37,7944,cellular,21,nov,102,1,0,unknown
48,1143,cellular,17,apr,264,1,1,failure
57,-464,cellular,4,feb,75,1,6,failure
44,1989,cellular,20,apr,106,2,0,unknown
48,17,cellular,17,nov,81,1,0,unknown
56,-1,cellular,27,aug,89,23,0,unknown
37,1698,unknown,6,jun,95,2,0,unknown
47,5306,unknown,15,may,322,1,0,unknown
54,0,cellular,14,apr,94,5,3,other
51,1679,cellular,12,aug,417,1,9,other
47,3676,cellular,18,oct,567,1,3,success
25,-242,cellular,18,may,600,4,4,other
39,471,unknown,15,oct,5,1,0,unknown
40,8902,cellular,14,aug,464,5,0,unknown
38,1704,cellular,1,sep,222,1,0,unknown
34,3050,cellular,13,may,469,1,0,unknown
53,2581,cellular,15,apr,99,1,0,unknown
32,162,unknown,14,may,297,2,0,unknown
35,243,cellular,20,apr,41,3,0,unknown
24,1847,cellular,9,dec,390,1,0,unknown
58,0,unknown,29,may,535,2,0,unknown
49,3371,cellular,11,nov,269,2,0,unknown
45,1757,cellular,20,apr,1010,3,1,other
55,171,cellular,8,aug,73,6,0,unknown
42,157,unknown,7,may,650,1,0,unknown
28,934,unknown,4,jul,53,2,0,unknown
48,-19,unknown,4,jul,270,1,0,unknown
51,-55,cellular,18,aug,119,6,0,unknown
38,21,cellular,26,aug,634,2,0,unknown
27,14,unknown,14,may,72,2,0,unknown
50,246,cellular,17,nov,270,1,2,failure
44,887,cellular,12,may,165,2,1,failure
40,51,cellular,19,aug,164,2,0,unknown
29,-287,cellular,18,may,196,1,0,unknown
34,0,cellular,14,jul,78,4,0,unknown
44,2734,cellular,12,may,897,4,0,unknown
50,52,cellular,31,jul,22,8,0,unknown
34,2594,cellular,21,nov,161,3,0,unknown
54,22,unknown,20,jun,23,4,0,unknown
34,1611,cellular,11,may,490,2,0,unknown
34,18,cellular,30,apr,359,1,0,unknown
52,1331,cellular,29,jul,213,2,0,unknown
60,7337,cellular,4,aug,122,1,0,unknown
39,835,unknown,29,may,587,4,0,unknown
58,5092,unknown,11,jun,199,6,0,unknown
41,52,cellular,20,aug,261,2,0,unknown
48,10655,telephone,31,jul,5,3,0,unknown
58,1831,cellular,17,nov,1531,1,0,unknown
40,92,unknown,13,may,92,1,0,unknown
48,586,cellular,6,may,179,2,0,unknown
52,1758,unknown,15,may,41,1,0,unknown
50,2061,cellular,29,jan,197,2,3,failure
25,959,cellular,9,jul,144,5,0,unknown
54,208,unknown,12,may,255,1,0,unknown
34,-315,unknown,8,may,56,2,0,unknown
48,-13,cellular,15,may,20,6,2,other
37,801,cellular,11,aug,331,7,0,unknown
66,1948,cellular,28,jan,216,1,4,success
32,751,unknown,8,may,64,1,0,unknown
45,784,unknown,3,jun,34,1,0,unknown
43,24,cellular,12,may,68,1,1,failure
41,72,unknown,7,may,764,3,0,unknown
40,1871,cellular,17,nov,64,1,0,unknown
44,1378,unknown,8,may,257,2,0,unknown
43,188,cellular,12,may,58,3,5,failure
30,6836,cellular,27,feb,30,3,0,unknown
32,61,cellular,8,jul,529,5,0,unknown
57,-967,telephone,15,may,8,7,0,unknown
31,462,unknown,19,may,147,1,0,unknown
49,0,cellular,28,aug,173,2,0,unknown
31,5527,unknown,21,may,132,1,0,unknown
41,1287,unknown,16,jun,286,1,0,unknown
44,17361,unknown,18,jun,476,1,0,unknown
54,1956,cellular,19,nov,221,5,0,unknown
37,0,cellular,21,apr,146,4,0,unknown
34,-294,unknown,27,may,532,2,0,unknown
43,275,cellular,25,aug,69,6,0,unknown
44,724,cellular,17,nov,157,2,1,failure
44,27,cellular,25,may,485,1,0,unknown
53,26,cellular,7,may,56,1,1,failure
36,191,cellular,31,aug,69,1,0,unknown
58,-123,cellular,5,aug,131,2,0,unknown
26,-147,unknown,4,jun,95,2,0,unknown
34,179,cellular,19,aug,294,3,0,unknown
55,1086,cellular,6,may,146,1,2,failure
55,471,unknown,30,may,58,2,0,unknown
34,105,unknown,28,may,249,2,0,unknown
41,1588,unknown,20,jun,10,8,0,unknown
38,70,cellular,27,oct,255,3,1,success
28,2700,cellular,3,feb,337,4,0,unknown
41,1602,cellular,2,jun,142,1,0,unknown
30,0,cellular,24,jul,209,2,0,unknown
39,839,unknown,30,may,825,2,0,unknown
41,21515,unknown,5,jun,87,1,0,unknown
36,5902,unknown,23,may,219,4,0,unknown
37,547,unknown,21,may,143,1,0,unknown
59,3800,cellular,9,jul,70,1,0,unknown
26,261,unknown,27,may,371,2,0,unknown
43,0,cellular,4,feb,539,8,5,failure
42,-34,cellular,5,feb,176,1,0,unknown
46,9328,cellular,5,may,725,3,0,unknown
31,5,cellular,16,jul,101,7,0,unknown
43,3529,cellular,5,feb,169,2,0,unknown
48,2330,unknown,4,jun,15,1,0,unknown
41,1334,cellular,20,apr,234,5,0,unknown
32,3601,cellular,22,aug,171,15,0,unknown
45,265,cellular,28,aug,14,3,0,unknown
52,2227,cellular,24,feb,242,2,0,unknown
37,487,cellular,27,aug,155,15,0,unknown
38,0,cellular,11,may,580,1,1,failure
36,174,unknown,7,may,223,2,0,unknown
58,14412,cellular,18,nov,297,1,0,unknown
37,3288,cellular,8,aug,124,2,0,unknown
30,57,cellular,2,feb,465,2,0,unknown
47,2246,cellular,10,jul,330,1,0,unknown
40,4441,cellular,20,nov,153,2,2,failure
42,0,unknown,19,may,131,2,0,unknown
71,353,cellular,27,jan,208,1,2,failure
54,448,cellular,5,aug,98,1,0,unknown
53,27,telephone,10,sep,230,3,0,unknown
33,474,cellular,22,jul,400,2,0,unknown
30,1185,cellular,30,apr,284,1,1,failure
39,282,cellular,17,jul,243,1,0,unknown
32,2,cellular,15,may,16,9,1,failure
34,60,cellular,7,aug,274,2,0,unknown
39,3972,cellular,30,jul,122,3,0,unknown
75,26452,telephone,15,jul,219,2,0,unknown
33,818,cellular,16,apr,301,3,0,unknown
40,9374,cellular,21,nov,7,8,1,failure
37,47,unknown,19,jun,374,3,0,unknown
69,279,telephone,12,aug,26,1,0,unknown
52,20,telephone,28,jan,172,1,0,unknown
31,360,cellular,15,may,332,1,2,other
28,1532,cellular,22,may,253,1,5,failure
29,1673,cellular,16,aug,200,2,3,other
46,2420,cellular,19,nov,405,2,0,unknown
28,100,unknown,27,may,132,2,0,unknown
41,0,unknown,20,jun,89,1,0,unknown
42,1533,cellular,5,aug,86,1,0,unknown
34,296,cellular,7,jul,147,4,0,unknown
28,2788,unknown,6,jun,369,2,0,unknown
43,109,unknown,27,may,64,3,0,unknown
32,485,cellular,26,aug,98,14,0,unknown
33,125,telephone,29,aug,66,2,0,unknown
70,616,cellular,27,apr,149,2,1,failure
36,3064,telephone,26,aug,240,3,4,failure
53,206,cellular,26,aug,87,6,0,unknown
30,6900,cellular,21,nov,816,1,0,unknown
45,-179,unknown,3,jul,155,2,0,unknown
31,481,cellular,20,nov,106,2,2,failure
28,12,cellular,30,jan,73,3,3,other
45,0,unknown,23,may,574,5,0,unknown
51,176,unknown,1,jun,8,1,2,failure
53,4086,unknown,20,jun,14,3,0,unknown
40,257,unknown,16,may,731,4,0,unknown
53,53,cellular,7,apr,208,1,1,failure
31,6,cellular,29,jan,821,1,0,unknown
30,562,cellular,21,aug,137,4,0,unknown
53,-118,unknown,9,may,101,3,0,unknown
40,2805,cellular,14,may,173,6,23,failure
26,565,unknown,6,jun,582,11,0,unknown
47,0,cellular,21,jul,676,1,0,unknown
51,1612,cellular,16,mar,384,1,5,failure
45,180,unknown,27,may,62,2,0,unknown
35,0,cellular,21,jul,295,3,0,unknown
36,876,unknown,23,may,241,2,0,unknown
57,2137,telephone,8,jul,132,7,0,unknown
42,260,telephone,31,jul,175,2,0,unknown
32,-53,cellular,16,apr,648,1,1,other
30,944,cellular,29,oct,251,2,0,unknown
36,2394,cellular,14,aug,184,2,0,unknown
43,297,cellular,14,oct,119,3,0,unknown
69,2144,cellular,29,jul,417,1,4,success
31,969,cellular,15,jun,95,1,0,unknown
35,0,cellular,14,jul,125,2,0,unknown
26,37,cellular,6,may,207,1,2,failure
46,410,cellular,21,nov,162,5,0,unknown
30,1211,cellular,18,may,176,1,0,unknown
33,71,cellular,22,aug,107,6,0,unknown
34,436,cellular,17,apr,28,1,1,failure
48,559,unknown,15,may,1231,2,0,unknown
31,1170,cellular,20,aug,200,4,0,unknown
46,25,unknown,26,may,103,2,0,unknown
40,1325,unknown,11,jun,150,2,0,unknown
39,0,cellular,21,nov,108,7,0,unknown
33,647,cellular,4,feb,124,1,1,other
50,2142,cellular,29,jan,309,2,1,other
84,639,telephone,18,may,353,3,0,unknown
40,177,telephone,21,jul,742,4,0,unknown
55,236,cellular,4,aug,200,1,0,unknown
40,1959,unknown,30,may,177,1,0,unknown
46,96,telephone,4,feb,151,2,0,unknown
43,0,unknown,19,jun,147,1,0,unknown
34,250,unknown,29,may,193,6,0,unknown
35,126,cellular,22,aug,112,2,0,unknown
57,1621,unknown,19,jun,108,1,0,unknown
25,8,cellular,22,apr,107,2,0,unknown
32,189,unknown,6,jun,106,2,0,unknown
52,316,cellular,12,may,463,3,0,unknown
31,-282,cellular,20,nov,131,3,0,unknown
34,-308,cellular,30,apr,140,2,0,unknown
42,248,cellular,19,aug,163,4,0,unknown
47,126,unknown,3,jun,2456,2,0,unknown
50,13,cellular,20,apr,76,1,0,unknown
30,-393,cellular,16,jul,435,1,0,unknown
33,358,cellular,7,may,302,1,3,failure
56,917,unknown,9,jun,306,1,0,unknown
34,1268,cellular,15,may,259,3,0,unknown
33,-163,cellular,8,aug,502,2,0,unknown
32,473,cellular,11,may,72,2,1,other
34,4831,cellular,4,feb,265,1,0,unknown
37,1063,cellular,31,jul,413,2,0,unknown
30,0,cellular,12,may,756,3,0,unknown
29,424,unknown,14,may,241,2,0,unknown
56,802,telephone,3,feb,258,2,0,unknown
31,430,cellular,25,jul,137,16,0,unknown
59,3940,unknown,5,jun,48,2,0,unknown
36,2880,unknown,12,jun,283,1,0,unknown
51,1069,unknown,30,may,247,2,0,unknown
54,4382,telephone,18,may,193,4,0,unknown
37,0,cellular,11,mar,129,4,2,failure
32,3939,cellular,8,aug,209,2,0,unknown
42,753,unknown,17,jun,31,1,0,unknown
29,358,cellular,21,jul,88,5,0,unknown
52,1141,cellular,12,may,22,5,0,unknown
40,1259,unknown,20,may,234,5,0,unknown
30,227,unknown,3,jun,23,1,0,unknown
55,538,cellular,7,aug,353,2,0,unknown
49,92,unknown,6,may,221,2,0,unknown
33,8023,cellular,25,feb,196,1,4,failure
32,2478,cellular,20,nov,395,1,0,unknown
21,6844,cellular,14,aug,126,3,7,other
42,440,cellular,3,feb,13,5,0,unknown
56,800,cellular,9,jul,170,1,0,unknown
39,914,unknown,5,jun,20,1,0,unknown
30,638,cellular,14,jul,358,6,0,unknown
55,159,cellular,28,aug,159,1,0,unknown
43,483,cellular,12,may,225,3,0,unknown
53,94,cellular,10,aug,493,1,14,success
57,1044,telephone,11,jan,585,1,2,success
39,0,unknown,20,jun,13,11,0,unknown
56,401,telephone,20,nov,26,1,0,unknown
29,33,unknown,1,jul,161,1,0,unknown
38,506,unknown,12,jun,122,1,0,unknown
59,1881,cellular,19,nov,456,2,0,unknown
42,344,unknown,3,jun,26,7,0,unknown
46,0,unknown,12,may,51,9,0,unknown
31,3,cellular,28,jul,37,12,0,unknown
35,221,cellular,14,may,150,1,1,failure
50,36,cellular,13,aug,104,10,0,unknown
42,969,cellular,13,may,721,1,0,unknown
36,760,unknown,20,jun,9,13,0,unknown
25,220,cellular,26,may,68,1,0,unknown
42,10907,cellular,4,may,74,3,0,unknown
27,-148,cellular,11,sep,146,3,1,other
32,415,unknown,2,jun,777,4,0,unknown
57,1341,unknown,8,may,339,2,0,unknown
48,865,cellular,13,may,78,2,0,unknown
34,-566,unknown,26,may,248,2,0,unknown
33,210,unknown,20,may,201,1,0,unknown
26,1275,unknown,20,jun,18,9,0,unknown
50,579,cellular,26,aug,83,4,0,unknown
60,2934,cellular,8,aug,233,2,0,unknown
47,6637,cellular,17,apr,174,2,0,unknown
31,271,cellular,18,nov,89,1,0,unknown
52,0,cellular,9,aug,145,3,4,success
36,472,unknown,19,jun,1017,1,0,unknown
43,487,unknown,7,may,548,2,0,unknown
30,699,cellular,11,aug,213,4,0,unknown
32,150,cellular,5,feb,210,1,0,unknown
31,1130,cellular,17,apr,224,3,4,failure
29,584,unknown,16,jun,541,19,0,unknown
48,3186,cellular,9,apr,104,1,0,unknown
32,133,cellular,15,apr,171,1,0,unknown
30,868,cellular,7,aug,387,2,0,unknown
48,480,cellular,15,may,830,1,2,failure
51,1883,unknown,5,may,57,1,0,unknown
34,606,cellular,20,apr,97,1,0,unknown
35,603,cellular,17,apr,474,2,0,unknown
49,548,telephone,31,jul,115,6,0,unknown
36,-872,cellular,20,nov,153,1,1,failure
37,33,cellular,20,nov,106,2,1,failure
37,1689,unknown,29,may,645,2,0,unknown
49,902,unknown,9,jun,210,2,0,unknown
44,0,unknown,13,may,97,1,0,unknown
40,260,cellular,19,nov,52,1,6,failure
57,589,cellular,2,feb,223,1,4,failure
39,626,cellular,11,may,126,2,0,unknown
38,0,cellular,16,jul,1473,6,0,unknown
51,78,unknown,27,may,723,2,0,unknown
27,3792,cellular,22,apr,279,2,0,unknown
38,14058,telephone,17,jul,293,20,0,unknown
30,-522,cellular,5,may,670,2,6,failure
36,386,unknown,18,jun,359,2,0,unknown
37,1978,cellular,9,sep,404,1,1,success
53,459,cellular,14,oct,317,6,1,success
38,2812,cellular,30,apr,830,1,0,unknown
48,5057,cellular,19,nov,37,1,0,unknown
26,-759,cellular,11,jul,191,1,0,unknown
33,-416,unknown,16,may,767,2,0,unknown
47,2106,unknown,6,may,168,1,0,unknown
45,220,unknown,18,jun,89,4,0,unknown
32,0,unknown,2,jun,746,2,0,unknown
69,426,telephone,9,mar,225,1,1,success
65,4717,telephone,6,aug,256,1,0,unknown
37,395,unknown,6,may,219,2,0,unknown
45,0,cellular,21,jul,211,2,0,unknown
36,-206,unknown,8,may,177,2,0,unknown
62,6,cellular,13,oct,216,1,4,success
37,4039,cellular,25,jul,106,2,0,unknown
39,687,cellular,9,jul,869,1,0,unknown
38,-242,cellular,18,may,1173,3,6,success
31,582,cellular,15,jul,58,2,0,unknown
58,8218,cellular,31,jul,124,10,0,unknown
44,1424,cellular,8,aug,201,2,0,unknown
31,92,unknown,16,may,688,1,0,unknown
33,2085,cellular,9,feb,501,2,0,unknown
36,197,cellular,30,apr,260,1,0,unknown
31,2305,cellular,4,aug,139,1,0,unknown
45,-547,unknown,3,jun,214,2,0,unknown
30,411,cellular,21,apr,142,1,0,unknown
34,584,cellular,18,jul,154,2,0,unknown
34,997,cellular,21,nov,81,1,0,unknown
39,83,cellular,30,jul,69,6,0,unknown
41,6563,cellular,27,aug,136,8,0,unknown
32,0,cellular,31,jul,99,13,0,unknown
32,0,cellular,21,nov,9,6,0,unknown
36,398,unknown,12,jun,278,1,0,unknown
35,1145,cellular,2,feb,82,2,0,unknown
32,2,cellular,11,sep,100,2,0,unknown
33,201,cellular,19,nov,171,1,1,failure
49,563,unknown,19,jun,84,1,0,unknown
35,3161,cellular,8,aug,433,2,0,unknown
31,0,cellular,15,jul,624,6,0,unknown
42,1331,cellular,23,jul,698,2,0,unknown
34,2929,cellular,14,aug,518,2,0,unknown
32,-220,cellular,25,jul,123,2,0,unknown
29,5980,unknown,28,may,317,1,0,unknown
32,48,cellular,20,apr,8,3,0,unknown
50,0,telephone,28,jul,118,8,0,unknown
58,3382,cellular,28,may,294,2,2,failure
59,2308,cellular,30,apr,815,1,1,other
25,10,cellular,21,jul,857,4,0,unknown
57,162,unknown,5,may,174,1,0,unknown
30,1073,cellular,5,may,1130,4,0,unknown
26,1700,cellular,7,may,13,5,0,unknown
50,148,unknown,7,may,198,2,0,unknown
39,0,cellular,8,may,503,1,0,unknown
45,185,cellular,29,jan,249,3,0,unknown
